data;ppt;t_max;t_med;t_min;ur_max;ur_med;ur_min;rad_global;rad_liq;v_max;v_med
2009-06-13;  0,100;20,910;13,890; 7,960;100,000; 92,200;  51,920;14,636; 3,960; 6,200;1,117
2009-06-14;  0,200;22,040;13,800; 5,845;100,000; 88,100;  46,650;15,794; 4,790; 6,950;0,856
2009-06-15;  0,200;23,580;14,230; 6,431;100,000; 86,300;  37,980;15,515; 4,790; 3,200;0,490
2009-06-16;  0,000;22,550;15,090; 9,360;100,000; 97,400;  74,200; 5,947; 1,193; 4,700;0,700
2009-06-17;  0,000;23,080;17,410;10,770;100,000; 85,900;  51,990;15,282; 5,252; 8,450;1,207
2009-06-18;  0,000;22,770;14,230; 6,459;100,000; 85,800;  43,920;15,428; 4,538; 4,700;0,624
2009-06-19;  0,100;24,140;13,980; 7,220;100,000; 88,800;  44,790;15,506; 4,677; 3,950;0,407
2009-06-20;  0,000;25,820;15,270; 6,838;100,000; 90,000;  54,780;15,228; 4,435; 3,950;0,478
2009-06-21;  0,300;25,750;15,820;10,760;100,000; 92,500;  49,050;13,920; 4,261; 3,950;0,492
2009-06-22;  0,000;27,710;16,580; 7,410;100,000; 81,500;  35,250;15,981; 4,712; 4,700;0,689
2009-06-23;  0,000;26,600;16,790; 7,860;100,000; 78,400;  37,450;15,247; 4,396; 7,700;1,213
2009-06-24;  0,000;24,470;17,510;11,170;100,000; 83,800;  53,460;10,289; 3,866; 3,950;0,776
2009-06-25;  7,700;18,710;16,880;15,100;100,000; 99,900;  96,000; 3,124; 0,358; 2,450;0,252
2009-06-26;  0,100;22,950;18,260;14,630;100,000; 92,900;  65,990;12,792; 4,845; 5,450;1,093
2009-06-27; 11,700;25,140;17,170;13,380;100,000; 99,300;  70,100;12,734; 5,119;15,200;0,659
2009-06-28;  0,000;21,260;16,710;13,310;100,000; 99,900;  79,900;10,455; 3,418; 4,700;0,502
2009-06-29;  0,100;27,440;17,850; 9,750;100,000; 91,800;  54,250;15,577; 5,467; 3,950;0,578
2009-06-30;  0,000;28,080;19,850;13,290;100,000; 87,200;  50,580; 9,924; 3,558; 9,200;0,981
2009-07-01;  0,000;27,160;20,190;14,290;100,000; 88,500;  50,320;12,701; 4,076; 6,950;0,833
2009-07-02;  4,900;18,650;16,360;14,540;100,000; 99,900;  98,000; 3,298;-0,890; 7,700;0,551
2009-07-03;  0,200;22,630;16,210;12,510;100,000; 99,900;  79,000;10,584; 3,413; 4,700;0,449
2009-07-04;  0,300;19,910;14,700;11,210;100,000; 99,900;  91,900; 7,164; 1,213; 5,450;0,710
2009-07-05;  0,000;23,580;16,730; 9,470;100,000; 93,600;  66,320;11,637; 3,866; 5,450;0,835
2009-07-06;  0,000;26,440;18,360;11,590;100,000; 89,500;  57,440;14,927; 5,607; 4,700;0,599
2009-07-07;  0,000;27,870;18,980;12,290;100,000; 87,700;  50,840;15,669; 5,538; 5,450;0,638
2009-07-08;  0,000;26,910;19,110;12,010;100,000; 85,400;  45,910;15,082; 5,278; 6,950;0,779
2009-07-09;  0,000;28,370;20,420;12,950;100,000; 78,900;  40,580;14,675; 5,827; 6,200;0,987
2009-07-10;  1,300;22,110;17,770;15,280;100,000; 99,600;  76,200; 5,060; 0,392; 5,450;0,718
2009-07-11; 16,100;21,660;17,680;14,410;100,000; 99,900;  81,400; 2,420;-0,965; 9,200;1,444
2009-07-12;  0,100;19,180;13,890; 9,440;100,000; 91,200;  60,000;13,748; 4,288; 6,950;1,135
2009-07-13;  0,200;23,670;13,180; 5,116;100,000; 88,600;  41,990;16,323; 4,954; 3,950;0,571
2009-07-14;  0,000;24,060;15,530; 8,090;100,000; 86,200;  50,720;14,901; 5,340; 6,950;1,048
2009-07-15;  0,000;25,000;17,330;10,630;100,000; 89,200;  55,310;15,977; 5,894; 6,950;0,696
2009-07-16;  0,000;26,620;17,850;10,550;100,000; 89,700;  54,710;13,715; 5,000; 6,950;0,706
2009-07-17;  0,000;28,130;19,700;11,500;100,000; 81,700;  46,640;15,282; 5,678; 5,450;0,734
2009-07-18;  2,000;27,740;18,990;13,480;100,000; 90,900;  50,570;13,957; 5,484;12,950;0,686
2009-07-19;  0,200;21,540;16,910;13,770;100,000; 96,900;  77,100; 6,974; 2,184; 6,950;1,285
2009-07-20;  0,000;21,820;15,040; 9,090;100,000; 88,600;  57,990;14,856; 4,407; 8,450;1,619
2009-07-21;  0,100;26,320;16,810; 8,570;100,000; 85,700;  49,720;16,169; 5,869; 8,450;0,714
2009-07-22;  0,000;30,640;22,730;14,880;100,000; 71,700;  38,980;15,593; 6,686; 9,950;1,637
2009-07-23;  4,300;25,930;19,020;15,930;100,000; 90,600;  61,130; 7,566; 2,461;11,450;1,221
2009-07-24; 23,600;16,990;15,480;14,120;100,000; 99,900; 102,500; 2,637;-0,172; 6,200;0,620
2009-07-25;  7,200;16,830;14,770;12,900;100,000; 99,900; 101,200; 3,518; 0,745; 3,950;0,358
2009-07-26;  0,800;21,920;17,660;15,150;100,000; 99,900;  96,800; 5,877; 1,814; 3,950;0,485
2009-07-27;  0,000;22,700;19,400;16,580;100,000; 99,900;  93,800; 7,301; 2,517; 3,950;0,528
2009-07-28;  0,000;29,250;21,040;16,340;100,000; 96,800;  62,370;11,612; 5,081; 5,450;0,666
2009-07-29;  0,500;25,020;20,140;16,960;100,000; 99,900;  82,300; 8,584; 2,505; 6,200;0,575
2009-07-30;  0,100;23,820;18,830;15,090;100,000; 99,900;  83,500;10,328; 4,102; 6,200;1,086
2009-07-31;  0,000;24,030;17,650;13,950;100,000; 96,800;  75,000;12,817; 4,860; 5,450;1,319
2009-08-01;  0,000;26,060;18,640;12,870;100,000; 93,600;  61,440;12,902; 5,048; 3,950;0,474
2009-08-02;  0,000;28,700;21,070;14,660;100,000; 79,500;  37,120;11,319; 4,164; 9,950;1,439
2009-08-03;  0,700;22,630;18,810;16,110;100,000; 96,700;  80,700; 6,711; 1,200; 3,950;0,512
2009-08-04;  0,100;27,900;19,340;13,460;100,000; 91,200;  51,700;16,872; 7,010; 5,450;0,709
2009-08-05;  0,000;28,990;19,710;12,400;100,000; 84,300;  43,310;15,145; 6,872; 4,700;0,501
2009-08-06;  0,000;30,880;23,260;17,930;100,000; 74,000;  35,710;17,062; 8,220; 6,200;1,163
2009-08-07;  0,000;31,090;21,930;15,040;100,000; 80,300;  37,580;17,592; 7,310; 5,450;0,645
2009-08-08;  0,000;30,910;22,380;15,190;100,000; 70,100;  28,780;18,407; 7,750; 6,950;0,814
2009-08-09;  0,000;29,610;21,160;12,960;100,000; 67,810;  30,050;18,961; 7,740; 5,450;1,038
2009-08-10;  0,000;22,910;18,000;13,840;100,000; 78,300;  61,070;14,956; 5,327; 9,950;2,213
2009-08-11;  0,000;21,950;16,100;11,000;100,000; 84,000;  59,130;16,914; 5,520; 9,200;2,851
2009-08-12;  0,000;26,930;17,560; 8,500;100,000; 83,200;  45,040;19,174; 7,370; 8,450;1,281
2009-08-13;  0,000;28,740;18,460; 9,820;100,000; 79,800;  35,320;18,497; 7,270; 4,700;0,769
2009-08-14;  0,000;28,050;18,600; 9,760;100,000; 64,840;  24,060;19,843; 7,540; 4,700;0,698
2009-08-15;  0,000;28,180;19,100; 8,850;100,000; 69,770;  36,120;19,565; 8,270; 7,700;1,387
2009-08-16;  0,000;29,350;21,000;13,720; 99,200; 67,470;  30,580;19,978; 8,580; 8,450;1,214
2009-08-17;  0,000;31,170;21,650;12,250;100,000; 71,200;  33,110;17,731; 8,130; 7,700;1,489
2009-08-18; 17,700;25,790;18,860;16,880;100,000; 99,900;  66,440;10,298; 4,117; 7,700;0,949
2009-08-19; 20,700;20,260;17,540;15,970;100,000; 99,900;  89,300; 4,601;-0,149;13,700;1,397
2009-08-20;  7,500;20,980;18,120;15,830;100,000; 99,900;  95,400; 5,836; 0,893; 6,200;0,960
2009-08-21;  3,200;19,450;16,520;11,020;100,000; 95,700;  77,200; 8,922; 1,607; 9,200;2,302
2009-08-22;  0,000;22,080;14,800; 8,560;100,000; 88,400;  59,860;19,228; 6,517; 8,450;2,206
2009-08-23;  9,100;15,730;13,700;10,380;100,000; 99,900;  99,900; 3,485;-0,445; 6,200;0,527
2009-08-24;  0,500;20,480;17,150;14,690;100,000; 99,900;  89,500; 7,248; 2,775; 3,950;0,520
2009-08-25;  0,000;22,950;18,120;14,860;100,000; 93,700;  70,500;12,561; 4,914; 8,450;1,912
2009-08-26;  0,000;26,220;19,650;14,060;100,000; 83,400;  52,050;19,814; 8,800; 7,700;1,897
2009-08-27;  0,000;27,050;19,780;12,970;100,000; 82,600;  47,710;20,954; 9,040; 6,950;0,845
2009-08-28;  0,000;27,890;20,100;11,980;100,000; 76,200;  39,380;21,183; 8,880; 6,950;0,931
2009-08-29;  0,000;29,140;20,960;11,710;100,000; 67,240;  36,250;21,595; 9,230; 6,950;0,833
2009-08-30;  0,000;30,080;20,890;11,260;100,000; 65,500;  20,460;22,573; 9,300; 6,200;1,022
2009-08-31;  0,000;30,410;20,920;10,660;100,000; 68,460;  30,720;21,383; 9,240; 5,450;1,013
2009-09-01;  0,000;31,600;22,720;13,980;100,000; 68,140;  31,710;21,349; 9,570; 6,950;1,166
2009-09-02;  0,000;33,190;23,830;15,300;100,000; 70,400;  33,570;20,547; 9,570; 4,700;0,925
2009-09-03;  2,200;32,960;22,390;16,260;100,000; 85,900;  45,700;17,523; 8,450;13,700;1,693
2009-09-04; 15,200;23,580;19,950;18,120;100,000; 99,900;  86,500; 6,077; 1,004; 6,200;0,745
2009-09-05;  0,000;27,350;21,800;17,490;100,000; 95,300;  71,200;12,622; 5,793; 3,200;0,415
2009-09-06;  3,100;21,330;19,500;17,410;100,000; 99,900;  95,100; 5,365; 0,444; 5,450;0,514
2009-09-07;  0,100;31,070;22,870;15,570;100,000; 83,200;  44,640;22,483;10,890; 6,950;1,075
2009-09-08; 35,100;29,090;21,180;18,550;100,000; 98,200;  67,580; 8,859; 3,182;12,200;1,727
2009-09-09; 42,200;23,340;19,950;18,340;100,000; 99,900;  87,100; 6,601; 2,032; 8,450;1,023
2009-09-10;  0,300;26,520;21,480;18,310;100,000; 97,200;  76,900;12,291; 5,774; 6,950;1,022
2009-09-11;  0,000;28,630;22,050;17,030;100,000; 85,900;  54,040;20,214;10,130; 7,700;1,297
2009-09-12;  0,000;30,220;22,510;15,670;100,000; 80,000;  36,450;21,082;10,230; 5,450;0,729
2009-09-13;  0,000;31,180;23,870;16,020;100,000; 75,800;  42,170;21,797;11,080; 6,200;1,006
2009-09-14;  0,000;28,000;21,430;17,460;100,000; 91,900;  60,910;18,676; 8,610; 9,200;2,068
2009-09-15;  0,000;28,290;21,110;14,250;100,000; 87,600;  59,770;22,718;10,650; 6,200;1,216
2009-09-16;  0,000;29,440;21,270;16,010;100,000; 83,500;  41,650;21,338; 9,970; 6,200;1,243
2009-09-17;  0,000;29,860;21,420;15,230;100,000; 85,900;  41,440;22,074;10,130; 8,450;1,011
2009-09-18;  0,000;31,450;21,860;14,620;100,000; 87,200;  53,300;19,870; 8,990;12,200;1,188
2009-09-19;  5,800;25,660;20,510;17,490;100,000; 98,000;  76,400; 9,388; 3,493; 9,950;1,129
2009-09-20;  0,000;26,740;21,570;18,130;100,000; 95,900;  73,400;14,080; 7,120; 4,700;0,868
2009-09-21;  8,500;23,670;19,400;16,540;100,000; 98,900;  85,000; 9,824; 3,546;12,200;1,414
2009-09-22;  0,100;24,980;20,400;16,630;100,000; 99,900;  83,400; 9,846; 3,592; 3,200;0,366
2009-09-23; 14,000;22,040;19,400;17,010;100,000; 99,900;  96,300; 5,261; 0,509;13,700;0,816
2009-09-24;  0,000;23,200;18,650;13,480;100,000; 95,400;  75,300;13,943; 6,082; 8,450;1,746
2009-09-25;  0,000;25,120;18,020;11,940;100,000; 83,200;  49,520;25,188;11,710; 6,950;1,628
2009-09-26;  0,000;31,820;21,820;12,360;100,000; 82,200;  45,640;22,665;11,790; 5,450;0,589
2009-09-27;  0,000;32,860;25,980;17,570;100,000; 71,800;  40,900;22,939;12,390; 9,950;1,612
2009-09-28;  9,600;32,290;24,240;19,830;100,000; 82,200;  55,240;11,094; 4,299;18,200;1,535
2009-09-29;  0,300;20,890;19,470;16,560;100,000; 99,900;  92,600; 4,370; 1,050; 6,950;1,418
2009-09-30;  0,000;21,450;17,190;13,670;100,000; 87,700;  68,400;17,723; 8,370; 9,950;3,024
2009-10-01;  0,000;27,250;20,170;13,500;100,000; 84,700;  60,580;23,264;11,990; 6,950;1,270
2009-10-02;  0,000;30,970;23,170;14,920;100,000; 83,800;  50,760;23,788;12,020; 5,450;0,808
2009-10-03;  0,000;30,360;23,280;18,810;100,000; 90,300;  65,360;19,065; 9,240; 9,200;1,263
2009-10-04;  0,000;29,900;22,810;16,990;100,000; 87,500;  59,640;21,131; 9,790; 7,700;1,386
2009-10-05;  0,000;32,670;24,280;16,780;100,000; 80,400;  39,370;24,242;12,200; 6,950;0,674
2009-10-06;  5,400;30,590;23,470;19,150;100,000; 90,600;  55,440;16,043; 7,590;10,700;0,950
2009-10-07;  0,000;28,380;22,300;18,560;100,000; 91,100;  68,100;16,580; 8,760; 7,700;1,401
2009-10-08;  1,200;20,910;18,340;14,590;100,000; 98,100;  87,300; 3,700;-0,509; 7,700;2,009
2009-10-09;  0,000;23,420;17,580;13,710; 99,700; 87,100;  66,390;20,119; 9,540; 9,200;2,754
2009-10-10;  0,000;26,230;18,590;12,660;100,000; 87,000;  60,320;22,509;10,390; 8,450;1,920
2009-10-11;  0,000;31,380;21,940;11,650;100,000; 79,900;  44,840;26,433;13,520; 6,950;0,769
2009-10-12;  7,700;28,910;20,580;17,170;100,000; 95,700;  62,510; 7,868; 1,681;18,200;1,239
2009-10-13;  0,100;27,470;20,670;16,540;100,000; 94,500;  67,030;18,435; 9,180; 6,950;1,107
2009-10-14;  0,000;32,060;22,950;14,520;100,000; 84,900;  49,100;26,206;13,710; 8,450;0,807
2009-10-15; 20,100;21,750;19,490;17,490;100,000; 99,900;  89,100; 6,703;-0,118;11,450;1,015
2009-10-16;  0,000;26,850;20,870;16,410;100,000; 91,100;  66,120;23,029;10,920; 8,450;1,868
2009-10-17;  0,000;26,800;20,520;15,950;100,000; 94,100;  74,400;17,426; 8,890; 9,950;1,252
2009-10-18;  3,500;29,620;23,310;18,090;100,000; 93,100;  70,700;20,018;10,680; 4,700;0,887
2009-10-19;  5,000;27,000;20,580;17,390;100,000; 99,900;  83,800;12,319; 4,617;11,450;1,439
2009-10-20;  0,000;27,560;21,660;16,160;100,000; 92,000;  64,850;19,872; 9,380; 6,950;0,922
2009-10-21;  0,000;30,710;23,910;17,520;100,000; 83,200;  54,970;25,409;13,940; 6,200;1,132
2009-10-22; 11,400;27,670;22,590;17,720;100,000; 94,600;  76,700;16,374; 7,890;12,950;1,628
2009-10-23;  0,000;29,310;23,120;17,850;100,000; 84,000;  52,910;23,078;10,790; 8,450;1,282
2009-10-24;  0,000;31,390;24,070;16,210;100,000; 83,300;  48,710;23,470;11,250; 6,200;0,869
2009-10-25;  0,000;30,000;24,500;19,900;100,000; 85,600;  62,000;21,114; 9,780; 8,000;1,470
2009-10-26;  1,400;27,300;21,530;19,200;100,000; 97,900;  76,100;10,262; 3,503; 5,450;1,082
2009-10-27;  0,000;27,570;21,910;18,620;100,000; 90,500;  69,380;16,601; 7,980;11,450;3,077
2009-10-28;  0,000;28,000;22,570;18,610;100,000; 85,100;  64,250;21,970;10,460; 9,950;3,334
2009-10-29;  0,000;28,500;22,400;17,400;100,000; 87,900;  64,440;19,967; 8,780; 9,200;2,531
2009-10-30;  0,000;30,220;23,690;17,650;100,000; 82,400;  53,170;27,391;13,190; 9,200;2,363
2009-10-31;  0,000;32,470;25,040;17,700;100,000; 76,100;  35,510;27,381;14,240; 8,450;1,339
2009-11-01;  0,000;33,050;25,330;18,060;100,000; 77,500;  34,850;28,991;15,240; 6,950;1,293
2009-11-02;  0,000;33,980;26,390;18,410;100,000; 73,400;  34,580;28,365;14,480; 6,950;1,298
2009-11-03;  0,000;34,540;27,000;18,630;100,000; 69,880;  37,840;27,539;14,050; 8,450;1,429
2009-11-04;  0,000;34,230;26,540;17,970;100,000; 67,570;  36,440;27,377;13,850; 6,200;1,100
2009-11-05; 10,200;32,700;26,520;20,290;100,000; 77,300;  49,900;27,023;14,500;13,700;1,861
2009-11-06;  1,200;30,850;24,880;20,590;100,000; 89,900;  60,500;25,712;14,360; 9,200;1,407
2009-11-07; 11,100;30,320;24,130;20,240;100,000; 91,300;  60,770;20,037;10,450;11,450;1,734
2009-11-08; 14,200;27,260;22,710;20,070;100,000; 98,500;  78,000;11,621; 4,569; 8,450;0,994
2009-11-09;  9,200;27,810;23,090;20,630;100,000; 99,400;  79,200;15,198; 6,295; 6,200;0,869
2009-11-10;  0,100;32,530;25,720;19,750;100,000; 85,500;  53,500;26,429;14,460; 6,950;1,336
2009-11-11;  0,000;31,390;24,670;20,380;100,000; 93,700;  69,560;20,797;10,190; 7,700;1,246
2009-11-12;  0,000;32,590;25,970;19,980;100,000; 81,100;  48,630;26,946;14,160; 8,450;1,793
2009-11-13;  0,000;33,580;26,440;20,150;100,000; 80,500;  49,570;24,841;12,930; 7,700;1,561
2009-11-14;  0,000;33,550;26,980;20,630;100,000; 84,700;  58,360;23,085;11,850; 8,450;1,402
2009-11-15;  9,400;31,570;25,370;20,600;100,000; 92,500;  63,040;16,032; 7,480;12,950;1,371
2009-11-16;  0,000;30,940;24,720;20,130;100,000; 87,500;  56,570;25,487;12,880; 9,950;1,778
2009-11-17;  0,000;31,120;24,860;19,610;100,000; 80,500;  54,170;25,488;12,600;11,450;2,041
2009-11-18;  0,000;33,870;26,220;18,710;100,000; 80,100;  46,160;27,335;14,820;12,950;1,062
2009-11-19;  0,000;34,790;26,640;21,250;100,000; 82,100;  46,840;21,616;11,160;12,950;1,490
2009-11-20;  5,400;32,700;24,050;19,770;100,000; 93,300;  57,770;15,090; 6,825;14,450;1,433
2009-11-21; 13,600;29,400;23,180;19,890;100,000; 98,900;  71,700;14,083; 5,966;11,450;0,963
2009-11-22;  0,000;31,940;25,310;20,430;100,000; 88,500;  56,570;19,382;10,310; 6,950;1,128
2009-11-23;  6,200;28,890;23,910;20,340;100,000; 98,300;  76,900;14,735; 6,718; 6,200;0,716
2009-11-24; 13,600;30,560;23,430;20,010;100,000; 98,100;  68,500;21,296;10,710; 8,450;1,024
2009-11-25;  0,100;33,180;25,750;20,400;100,000; 87,400;  51,700;21,383;10,800; 5,450;0,678
2009-11-26;  2,600;33,120;26,060;20,700;100,000; 85,400;  53,490;28,239;15,870; 6,950;1,197
2009-11-27; 11,300;30,490;23,570;20,710;100,000; 98,100;  69,630;19,169; 9,670;10,700;1,069
2009-11-28; 23,800;27,460;22,740;20,070;100,000; 99,900;  83,000;14,190; 4,987;10,700;1,244
2009-11-29; 63,200;28,140;22,450;19,160;100,000; 99,900;  80,800;12,263; 4,507;13,700;1,369
2009-11-30;  0,300;30,190;25,190;21,190;100,000; 96,000;  73,400;21,809;11,460; 6,950;1,123
2009-12-01;  0,400;30,810;24,770;21,250;100,000; 95,400;  64,290;23,206;12,260; 6,200;0,998
2009-12-02;  0,000;31,880;26,260;21,630;100,000; 88,900;  61,490;22,728;12,000; 6,200;0,709
2009-12-03; 51,700;29,180;23,690;18,510;100,000; 98,400;  75,100;16,016; 7,730; 9,200;1,186
2009-12-04;  0,300;23,180;21,160;19,540;100,000; 96,100;  81,700; 7,786; 2,209; 9,950;2,561
2009-12-05;  0,000;27,360;22,390;18,270; 95,800; 84,300;  67,780;20,991;11,020; 9,950;3,216
2009-12-06;  1,100;28,970;23,470;17,610;100,000; 87,800;  67,230;19,001; 8,690; 6,200;1,157
2009-12-07; 14,000;26,120;22,530;21,150;100,000; 99,900;  84,000; 9,385; 3,800; 7,700;0,788
2009-12-08; 24,700;25,520;22,010;20,320;100,000; 99,900;  92,500; 6,376; 1,405; 9,200;0,580
2009-12-09;  0,000;28,200;23,220;18,930;100,000; 92,200;  75,000;19,197; 9,610; 8,450;2,260
2009-12-10;  0,400;27,920;23,300;18,380;100,000; 95,300;  79,300;18,352; 8,830; 8,450;1,324
2009-12-11;  2,900;31,040;24,580;20,100;100,000; 93,100;  59,840;19,945; 9,700; 7,700;0,573
2009-12-12; 14,500;30,780;23,790;20,390;100,000; 96,400;  62,900;20,939;10,830;17,450;1,748
2009-12-13; 15,100;22,060;19,880;17,910;100,000; 99,900; 100,800; 4,564;-0,004; 6,200;0,939
2009-12-14;  0,000;26,360;21,030;17,490;100,000; 97,400;  81,600;13,819; 6,926; 5,450;1,062
2009-12-15;  0,000;30,450;23,870;18,660;100,000; 93,300;  60,700;22,813;12,460; 9,200;0,831
2009-12-16;  2,200;31,470;24,230;19,310;100,000; 92,100;  55,630;21,973;11,340; 9,950;1,098
2009-12-17; 41,700;31,420;22,680;18,390;100,000; 92,800;  59,570;22,678;11,670;11,450;0,837
2009-12-18;  0,000;28,570;22,740;18,050;100,000; 92,700;  62,110;19,868; 9,000; 7,700;1,121
2009-12-19;  0,000;30,810;24,210;18,850;100,000; 82,700;  52,970;28,437;14,040; 9,200;1,703
2009-12-20;  0,000;32,160;25,020;17,420;100,000; 82,600;  50,160;30,000;16,180; 6,200;0,876
2009-12-21;  0,000;32,910;26,300;19,220;100,000; 75,200;  37,110;28,292;13,980; 6,200;0,840
2009-12-22;  0,000;32,880;25,980;18,840;100,000; 77,600;  42,910;29,408;14,860; 5,450;1,027
2009-12-23;  0,000;33,040;25,480;19,250;100,000; 84,000;  45,430;30,208;15,560; 6,950;0,747
2009-12-24;  1,000;29,780;23,920;20,410;100,000; 95,000;  64,700;16,126; 7,420; 8,450;0,619
2009-12-25; 11,100;29,430;23,490;20,360;100,000; 99,900;  73,200;18,710; 8,620; 7,700;0,665
2009-12-26; 41,300;28,950;23,990;21,480;100,000; 99,900;  74,800;15,398; 6,947; 7,700;0,816
2009-12-27; 27,700;30,960;24,450;21,230;100,000; 99,900;  71,000;21,490;11,470;10,700;0,945
2009-12-28;  7,000;29,260;24,040;21,720;100,000; 99,900;  78,000;17,219; 8,170;11,450;1,187
2009-12-29;  5,600;27,470;23,250;20,990;100,000; 99,900;  92,800;13,612; 5,980; 6,950;0,657
2009-12-30;  0,800;28,480;23,890;20,570;100,000; 98,900;  81,000;18,949; 9,690; 6,200;1,024
2009-12-31;  0,000;31,780;25,150;20,540;100,000; 89,600;  53,370;27,539;15,290;11,450;1,726
2010-01-01;  0,000;29,860;24,050;20,350;100,000; 93,900;  71,000;20,785;10,880; 8,450;2,080
2010-01-02;  2,000;30,440;24,180;21,010;100,000; 97,600;  69,560;15,596; 7,590; 8,450;0,824
2010-01-03;  0,000;34,670;26,650;20,590;100,000; 85,900;  46,100;25,989;14,180; 6,950;1,076
2010-01-04;  0,000;34,070;26,600;21,470;100,000; 83,400;  43,230;24,896;13,570; 6,200;0,787
2010-01-05;  5,800;33,630;26,010;21,390;100,000; 88,000;  51,820;23,569;12,360;13,700;1,157
2010-01-06;  0,700;30,980;24,480;20,590;100,000; 94,500;  66,030;21,840;11,320;10,700;1,040
2010-01-07;  9,000;30,300;26,500;20,800;100,000; 85,000;  73,900;19,048; 9,950;10,300;1,580
2010-01-08;  0,900;28,730;23,410;21,310;100,000; 99,900;  82,400;13,888; 5,156; 5,450;0,548
2010-01-09;  0,000;32,280;25,420;20,470;100,000; 89,700;  57,430;26,175;14,380; 7,700;1,192
2010-01-10;  0,000;32,210;24,420;20,330;100,000; 91,000;  62,370;17,660; 8,160; 8,450;0,777
2010-01-11;  8,800;30,420;23,400;19,810;100,000; 96,500;  62,900;15,860; 7,390; 9,950;0,612
2010-01-12;  3,400;31,550;23,770;19,920;100,000; 94,600;  61,780;21,739;10,590; 9,950;0,729
2010-01-13;  0,000;31,460;25,520;20,100;100,000; 86,500;  58,440;26,180;13,760; 6,200;0,864
2010-01-14;  2,700;29,080;23,970;19,720;100,000; 95,000;  73,000;18,185; 8,320; 9,950;1,164
2010-01-15; 11,500;28,150;23,130;19,370;100,000; 93,400;  76,200;17,391; 7,980; 9,200;1,860
2010-01-16;  5,500;31,010;23,080;19,180;100,000; 95,000;  63,440;18,295; 9,720;11,450;0,854
2010-01-17;  2,900;31,110;23,370;20,400;100,000; 98,400;  64,700;16,288; 7,760;11,450;0,540
2010-01-18;  3,600;31,470;25,020;20,980;100,000; 95,100;  65,230;24,085;13,250; 7,700;0,910
2010-01-19; 46,700;32,290;23,230;19,270;100,000; 99,300;  60,630;21,974;12,470;12,950;0,936
2010-01-20; 17,200;31,410;24,550;20,110;100,000; 94,800;  68,160;23,952;12,530; 9,950;0,835
2010-01-21;  9,800;29,200;22,910;20,770;100,000; 99,900;  54,000;14,869; 6,379; 8,450;0,565
2010-01-22;  1,300;24,710;21,840;20,040;100,000; 95,900;  81,000; 8,889; 2,112; 5,450;0,547
2010-01-23; 30,600;28,140;23,120;19,130;100,000; 93,600;  58,000;18,955; 9,340; 9,200;0,980
2010-01-24;  0,100;28,730;22,220;18,770;100,000; 88,800;  54,000;15,900; 7,420; 5,450;0,660
2010-01-25;  7,100;28,200;22,110;18,780;100,000; 94,800;  64,000;16,897; 7,230; 9,200;0,756
2010-01-26;  0,300;28,920;22,710;18,880;100,000; 88,000;  60,000;15,202; 6,675; 7,700;0,643
2010-01-27;  1,600;29,990;23,450;19,410;100,000; 82,000;  48,000;20,599;10,350; 6,950;0,845
2010-01-28; 15,000;28,930;23,600;20,510;100,000; 85,000;  58,000;13,963; 6,060; 9,950;0,726
2010-01-29; 24,700;24,810;21,690;19,860;100,000; 94,000;  58,000; 7,058; 0,838; 5,450;0,353
2010-01-30; 19,300;23,060;21,120;20,000;100,000; 94,000;  87,000; 4,465; 0,392; 5,450;0,419
2010-01-31;  7,500;31,880;23,160;19,390;100,000; 82,000;  54,000;22,857;12,760;12,200;0,892
2010-02-01;  0,000;33,490;25,260;18,690;100,000; 68,000;  34,000;29,002;16,120; 7,700;0,809
2010-02-02;  0,000;34,340;26,090;19,110;100,000; 68,000;  36,000;27,914;15,260; 4,700;0,831
2010-02-03;  0,000;34,290;26,190;20,020;100,000; 72,000;  34,000;27,747;14,600; 9,200;0,835
2010-02-04; 19,300;34,590;27,600;20,800;100,000; 74,000;  35,000;23,559;11,980; 7,700;0,746
2010-02-05;  1,100;34,340;26,670;20,710;100,000; 79,700;  43,440;28,832;15,880; 6,200;0,607
2010-02-06;  0,100;34,030;26,750;21,070;100,000; 74,300;  43,640;27,124;15,140;12,950;1,010
2010-02-07;  5,900;32,470;25,010;19,920;100,000; 83,500;  50,770;26,963;14,510; 7,700;0,858
